seqid	len	gc	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L003.bowtie2.bam	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L004.bowtie2.bam	taxlevel_species	taxlevel_genus	taxlevel_order	taxlevel_phylum	taxlevel_superkingdom
LsA2v1_scaffold10413	1147	0.519616390584133	3.88578901482127	4.0462074978204	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5561	5366	0.418270464459841	1100.55888930343	1103.66175922514	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1721	58063	0.396600127452162	68.0952241531094	68.1979057231285	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold8805	1410	0.712056737588653	7.09078014184397	10.3822695035461	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold6662	3358	0.708966338993149	9.70696843359139	9.47706968433588	Methylobacterium radiotolerans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold3989	10640	0.396040852351532	28.6351503759376	28.2091165413512	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold6956	2969	0.737285281239475	8.33445604580665	7.92792185921183	Methylobacterium nodulans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold6413	3734	0.503481521156936	6.38912694161756	6.41965720407069	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11550	1041	0.53314121037464	5.95581171950047	5.4774255523535	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4203	9584	0.631364774624374	8.03130217028373	7.87186978297155	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold1327	74216	0.379318637274549	112.769133340657	113.916352269194	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9336	1295	0.505019305019305	4.29729729729729	6.11891891891891	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6311	3864	0.706780538302277	7.06832298136648	8.42132505175986	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold10397	1148	0.495644599303136	14.9991289198606	14.6524390243902	Togninia minima	Togninia	Calosphaeriales	Ascomycota	Eukaryota
LsA2v1_scaffold8330	1557	0.464354527938343	5.69299935773924	4.87090558766859	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3000	18991	0.402496961661695	45.4148807329708	44.6007055973805	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold322	595906	0.392887733970386	53.0300936722945	53.4195477136981	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold5581	5293	0.382958624598526	190.410164368022	195.105233327023	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9108	1340	0.432089552238806	69.9873134328356	75.3126865671642	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1302	77131	0.402172200042026	43.1641622694038	42.9630109813354	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10634	1126	0.746891651865009	6.91563055062167	6.01154529307282	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1728	79922	0.399266815428754	53.0919771777413	53.3808338129608	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2191	34381	0.391295956769275	36.1870509874528	37.4745644396494	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold6257	3944	0.442190669371197	10.5796146044625	8.96627789046653	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1817	46547	0.41784090397515	62.0830558360601	63.2543665542601	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold5593	5274	0.342758620689655	22.1067500948048	23.3849070913919	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold270	261781	0.402117401656926	64.5590016081243	64.5030005996465	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12736	907	0.529217199558986	6.57883131201764	3.51708930540242	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3712	25006	0.525093841234534	2.55030792609773	2.85947372630568	Dichomitus squalens	Dichomitus	Polyporales	Basidiomycota	Eukaryota
LsA2v1_scaffold7941	1768	0.540158371040724	4.32466063348416	4.1747737556561	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7604	2047	0.646311675622863	6.84318514899852	8.06839276990717	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold11351	1057	0.524124881740776	4.19678334910123	4.41248817407758	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9941	1208	0.687913907284768	6.36009933774835	6.82367549668875	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold12781	886	0.697516930022573	5.80135440180587	4.97855530474041	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold630	334179	0.382246153943214	50.2291795713845	50.7654071619867	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold815	152780	0.374803460556819	71.8086398743554	71.5341798665032	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold4136	9943	0.680994577436847	4.49894398068994	4.6780649703309	Myxococcus fulvus	Myxococcus	Myxococcales	Proteobacteria	Bacteria
LsA2v1_scaffold7544	2112	0.421401515151515	34.2054924242422	34.6022727272725	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3295	15477	0.689280868385346	7.72791884732174	7.24255346643398	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold11111	1080	0.497222222222222	4.55	5.15462962962963	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9313	1299	0.697459584295612	6.67590454195534	6.61508852963818	Methylococcus capsulatus	Methylococcus	Methylococcales	Proteobacteria	Bacteria
LsA2v1_scaffold5671	5088	0.459516744383213	21.896619496855	22.3170204402513	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5859	4631	0.448164146868251	88.7948607212295	92.7950766573131	Triticum aestivum	Triticum	Poales	Streptophyta	Eukaryota
LsA2v1_scaffold1716	98475	0.386271273852501	51.5164051789555	51.5014978420679	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2586	26151	0.406019350644384	44.5106496883387	43.5870138809134	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold4304	9145	0.524915824915825	1.34554401312193	1.45434663750684	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12633	936	0.729700854700855	13.150641025641	15.2873931623931	Methylobacterium radiotolerans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold9561	1259	0.494837172359015	5.61874503574265	4.91342335186656	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold373	219011	0.392442938747249	47.5755327357657	48.3805105679258	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2572	25487	0.389542092436616	70.3557892258706	69.9600580688099	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1365	106350	0.396831142143241	51.3067889045145	51.543930418383	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9049	1352	0.438609467455621	1223.65236686391	1210.0576923077	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2679	23247	0.497824244136762	3.57336430507167	3.78780057641852	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold848	305082	0.385705372871403	71.5573681826898	71.844245153469	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10788	1110	0.677477477477477	27.4252252252252	25.3072072072072	Methylocystis sp. SC2	Methylocystis	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold6968	2953	0.376227565187944	4.61564510667118	5.26921774466645	Jaminaea angkorensis	Jaminaea	Microstromatales	Basidiomycota	Eukaryota
LsA2v1_scaffold9005	1361	0.468038207200588	5.59441587068332	7.8155767817781	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12594	943	0.702014846235419	8.2492046659597	7.66595970307529	Methylobacterium sp. 4-46	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold10390	1150	0.524347826086957	4.06782608695652	4.50173913043478	Capronia epimyces	Capronia	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold4516	9145	0.552843682597344	11.2036085292511	12.0183706943687	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11302	1063	0.727187206020696	10.0413922859831	7.61335841956727	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12160	995	0.474371859296482	32.9477386934676	35.6482412060303	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4754	7538	0.384054125762802	45.053595118067	45.8731759087276	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1250	76708	0.384433411214953	47.8747848985638	48.1989362256743	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12697	918	0.53921568627451	5.52178649237473	5.63943355119825	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6856	3106	0.683193818415969	13.2015453960077	11.331616226658	Caulobacter segnis	Caulobacter	Caulobacterales	Proteobacteria	Bacteria
LsA2v1_scaffold6651	3375	0.521185185185185	16.0453333333334	17.576	Cladophialophora psammophila	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold5620	5207	0.559424920127796	2.62473593239869	2.49683118878433	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold7372	2347	0.521942905837239	5.48572645930976	6.17852577758841	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5282	6051	0.472322503008424	2.70285903156504	3.51429515782517	Capronia coronata	Capronia	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold10142	1180	0.527118644067797	4.69322033898304	5.71949152542372	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7751	1905	0.498162729658793	5.61312335958005	4.37165354330709	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6103	4202	0.417182294145645	38.200856734888	37.0544978581627	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold8087	14161	0.403283369022127	54.1602994138866	55.9007132264711	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5366	5852	0.663192071086808	8.48940533151061	7.89832535885171	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold5060	6589	0.51528740317978	7.53528608286542	7.59341326453183	Aspergillus niger	Aspergillus	Eurotiales	Ascomycota	Eukaryota
LsA2v1_scaffold3726	12455	0.50778866227718	12.2492974708951	11.741629867523	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold32	954530	0.534478755514279	5.18091521481965	5.13900558390169	Pseudocercospora fijiensis	Pseudocercospora	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold4032	11325	0.49945155393053	17.2721412803527	17.2014128035315	Bipolaris sorokiniana	Bipolaris	Pleosporales	Ascomycota	Eukaryota
LsA2v1_scaffold6943	2988	0.510374832663989	16.7904953145918	17.0823293172692	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold886	247122	0.390067235903147	56.67577957435	57.0614595219037	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2372	31477	0.509832576166725	17.1448676811644	17.0425389967281	Aspergillus nidulans	Aspergillus	Eurotiales	Ascomycota	Eukaryota
LsA2v1_scaffold4878	7149	0.379213876066583	36.6869492236692	37.9328577423432	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1788	48633	0.397547932698578	53.7153167602287	53.3294265210909	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9118	1338	0.491778774289985	12.8863976083707	13.7010463378177	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11142	1077	0.760445682451253	8.44289693593315	10.6434540389972	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10673	1123	0.499554764024933	4.58414959928762	3.3873552983081	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9464	1275	0.393725490196078	35.7686274509803	36.0054901960783	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1547	59292	0.378809600107942	50.8437900560117	51.0397018147656	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3596	13189	0.403439258261352	48.7902797786037	49.6628250815076	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9508	1268	0.530757097791798	5.7941640378549	5.58832807570978	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11844	1019	0.62414131501472	123.446516192345	128.472031403336	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9747	1233	0.522303325223033	5.6220600162206	3.7948094079481	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7337	2391	0.67461313258051	8.2128816394814	7.87954830614807	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold3756	11940	0.56442058496853	1.87428810720268	2.25242881072027	Zymoseptoria tritici	Zymoseptoria	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold7109	2742	0.521342575702298	4.009117432531	4.18234865061999	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4022	10475	0.535188692991403	3.22663484486876	2.97508353221958	Oryza sativa	Oryza	Poales	Streptophyta	Eukaryota
LsA2v1_scaffold213	276361	0.39251890713361	58.1001009550175	58.1808540279919	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11178	1073	0.512581547064306	13.4790307548928	14.5554520037279	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10883	1103	0.397098821396192	72.529465095194	74.3118766999084	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12580	945	0.57989417989418	5.62857142857143	4.0994708994709	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11341	1058	0.744801512287335	11.5850661625709	9.79678638941397	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9669	1243	0.554304102976669	4.92035398230089	5.28318584070797	Cryptococcus gattii	Filobasidiella	Tremellales	Basidiomycota	Eukaryota
LsA2v1_scaffold9934	1209	0.568238213399504	4.35732009925558	4.48883374689826	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9467	13915	0.414194299011053	133.964139417895	132.052820697088	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5552	5392	0.4111646884273	36.6379821958456	35.741839762611	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3009	18553	0.506132408656007	4.11922600118584	4.41190104026309	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6977	2940	0.668707482993197	5.96734693877551	5.32006802721088	Methylobacterium nodulans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold6798	3191	0.698527107489815	7.9103729238483	7.35756816045125	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold7469	2202	0.708900999091735	6.2234332425068	6.22706630336057	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold5384	5820	0.684020618556701	7.04467353951888	7.30515463917524	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold12095	1001	0.546453546453546	3.28371628371629	5.97602397602397	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9943	1207	0.695111847555924	6.56089478044738	4.54929577464789	Sinorhizobium fredii	Sinorhizobium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold1833	46478	0.384006126244393	43.7106157751944	43.3888291234456	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold265	314556	0.4056561888012	51.8090069813761	52.5356629663264	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12646	933	0.704180064308682	5.80385852090032	8.36870310825295	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold10244	1168	0.541952054794521	16.8347602739726	16.5642123287671	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3795	11745	0.383174386920981	38.8910174542328	39.4105576841178	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold5570	5347	0.507456750845098	5.77950252478028	6.14120067327476	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11447	1049	0.65300285986654	6.65395614871306	6.16396568160153	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold861	259145	0.388042856359091	49.6760655230908	50.1762449593098	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9119	1338	0.647982062780269	9.16218236173394	8.58295964125562	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold2047	40053	0.503295715569759	16.251042368863	15.9650213467173	Capronia epimyces	Capronia	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold641	146418	0.399867572301252	42.827364121945	43.1642489311901	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12751	900	0.29	8.5211111111111	10.8822222222222	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12489	958	0.718162839248434	15.0835073068893	13.5657620041753	uncultured organism	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3982	11430	0.364655333457874	69.5578302712106	69.643044619417	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9229	1311	0.491990846681922	3.17543859649123	4.20823798627003	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9122	1337	0.673148840688108	15.9259536275243	18.3126402393418	Methylocystis sp. SC2	Methylocystis	Rhizobiales	Proteobacteria	Bacteria
